epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
395,9735.37,0.2634,0.29499,0.87069,0.99056,0.98896,0.99433,0.98489,0.14362,0.18916,0.64397,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
396,9760.35,0.27164,0.29771,0.87427,0.99065,0.98904,0.99434,0.98495,0.14375,0.18909,0.64394,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
397,9784.98,0.2623,0.29521,0.86974,0.99066,0.989,0.99434,0.98487,0.14375,0.18916,0.64394,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
398,9809.93,0.26921,0.30567,0.87312,0.99065,0.989,0.99433,0.98492,0.14361,0.1891,0.64391,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394
399,9835.42,0.26166,0.29668,0.86852,0.9907,0.98918,0.99433,0.98491,0.14366,0.18885,0.64391,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
400,9860.17,0.2651,0.29672,0.87277,0.99061,0.98918,0.99433,0.98492,0.14351,0.18879,0.64388,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998
401,9885.34,0.2638,0.29308,0.86933,0.99035,0.98932,0.99434,0.98493,0.1435,0.1887,0.64384,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
402,9909.84,0.26671,0.29,0.8716,0.99049,0.98932,0.99434,0.98504,0.14333,0.18858,0.64373,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602
403,9935.11,0.2638,0.28978,0.87095,0.9904,0.9895,0.99434,0.98496,0.14341,0.18853,0.64367,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
404,9960.5,0.25776,0.29181,0.86674,0.99022,0.98954,0.99434,0.9851,0.1432,0.18847,0.64355,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206
405,9985.56,0.26084,0.29085,0.86969,0.99058,0.98936,0.99434,0.98512,0.14296,0.18828,0.64347,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
406,10010.2,0.26269,0.29063,0.87092,0.99066,0.98922,0.99435,0.9852,0.14261,0.18799,0.64342,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
407,10036.4,0.25958,0.2918,0.86863,0.99075,0.98913,0.99436,0.98518,0.14248,0.18761,0.64335,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
408,10061.8,0.26141,0.28632,0.86981,0.99089,0.989,0.99436,0.9853,0.1424,0.18762,0.64327,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414
409,10086.9,0.25776,0.28936,0.86996,0.99098,0.98918,0.99436,0.98543,0.14238,0.18752,0.64316,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
410,10112.1,0.26206,0.28834,0.87066,0.99089,0.98909,0.99437,0.98552,0.14238,0.18754,0.6431,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018
411,10136.5,0.26041,0.29399,0.87021,0.99106,0.98899,0.99437,0.98553,0.14241,0.18758,0.64308,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
412,10161.6,0.2581,0.29031,0.87052,0.99074,0.98905,0.99437,0.98555,0.14272,0.18787,0.64304,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622
413,10186.2,0.25594,0.28466,0.86907,0.99092,0.98887,0.99437,0.98562,0.14244,0.18801,0.64297,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
414,10211.8,0.25592,0.28756,0.86815,0.99078,0.98904,0.99437,0.98556,0.14247,0.18808,0.64298,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226
415,10237,0.25811,0.28657,0.86781,0.99074,0.98913,0.99437,0.98557,0.14252,0.18814,0.64295,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
416,10262.1,0.25061,0.28442,0.86741,0.99083,0.98887,0.99438,0.98552,0.14295,0.18849,0.64299,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
417,10287.2,0.25725,0.28859,0.86813,0.99106,0.98896,0.99439,0.98553,0.14289,0.1886,0.64293,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
418,10312.5,0.25524,0.287,0.86825,0.99079,0.98904,0.99439,0.98558,0.14283,0.18872,0.64294,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434
419,10337.1,0.24939,0.27835,0.86721,0.99092,0.98891,0.99439,0.98562,0.14312,0.18891,0.64291,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
420,10361.7,0.25301,0.28488,0.86827,0.99114,0.98882,0.99439,0.98557,0.14371,0.18951,0.64304,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038
421,10387.3,0.25013,0.27895,0.86427,0.99141,0.9884,0.99438,0.98545,0.14443,0.19038,0.64313,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
422,10412.8,0.25368,0.28119,0.86927,0.99132,0.98827,0.99438,0.98535,0.14461,0.19074,0.64305,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642
423,10437.7,0.2512,0.28167,0.86494,0.9914,0.98828,0.99439,0.98542,0.14466,0.19084,0.64295,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
424,10463.3,0.25003,0.28373,0.86836,0.99096,0.9886,0.99438,0.98529,0.14531,0.19174,0.64306,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246
425,10487.7,0.24968,0.28036,0.86416,0.99086,0.98846,0.99438,0.98518,0.14563,0.19208,0.64307,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
426,10513.1,0.24789,0.28056,0.86436,0.99091,0.98864,0.99438,0.98527,0.14569,0.1922,0.64297,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
427,10538,0.25087,0.28014,0.86633,0.99099,0.98858,0.99437,0.98519,0.14615,0.19277,0.64312,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
428,10563.6,0.24498,0.27635,0.86291,0.99085,0.98837,0.99436,0.98514,0.14638,0.19297,0.64319,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454
429,10588.6,0.24735,0.27802,0.86552,0.99152,0.98815,0.99437,0.98517,0.14653,0.19312,0.64315,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
430,10613.2,0.24383,0.27495,0.86311,0.99125,0.98806,0.99437,0.98512,0.14679,0.19345,0.64321,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058
431,10638.8,0.24394,0.27468,0.86392,0.99148,0.98806,0.99436,0.98512,0.14703,0.19349,0.64324,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
432,10664,0.24467,0.27799,0.86388,0.99165,0.9879,0.99436,0.98508,0.14726,0.19368,0.64329,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662
433,10688.8,0.24418,0.27946,0.86657,0.99148,0.98783,0.99435,0.98499,0.14753,0.19408,0.64341,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
434,10714,0.2438,0.27654,0.86457,0.99135,0.9877,0.99434,0.9849,0.14795,0.19456,0.64344,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266
435,10739.3,0.24248,0.27754,0.86405,0.99126,0.98765,0.99434,0.98481,0.14864,0.19497,0.64352,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
436,10764.1,0.24388,0.27633,0.86247,0.99135,0.98765,0.99433,0.98478,0.14922,0.19537,0.64355,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
437,10789.1,0.24019,0.27302,0.86266,0.99136,0.98783,0.99433,0.98473,0.14957,0.19525,0.64355,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
438,10815.1,0.24446,0.27637,0.8671,0.99127,0.98761,0.99432,0.98453,0.15012,0.19584,0.64365,0.0040422,0.0013474,0.0040422,0.0013474,0.0040422,0.0013474,0.0040422,0.0013474
439,10839.7,0.24253,0.27667,0.86249,0.99127,0.98743,0.99432,0.98462,0.15037,0.19579,0.64363,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
440,10864.9,0.24385,0.26992,0.86416,0.99118,0.98774,0.99432,0.98464,0.15056,0.19581,0.6436,0.0039234,0.0013078,0.0039234,0.0013078,0.0039234,0.0013078,0.0039234,0.0013078
441,10890.4,0.24218,0.27379,0.86268,0.99126,0.98716,0.9943,0.98433,0.1516,0.19651,0.64385,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
442,10915.6,0.2368,0.26676,0.85931,0.99126,0.98725,0.9943,0.98421,0.15247,0.19714,0.644,0.0038046,0.0012682,0.0038046,0.0012682,0.0038046,0.0012682,0.0038046,0.0012682
443,10940.7,0.23847,0.27132,0.86094,0.99125,0.98729,0.99429,0.98397,0.15298,0.19765,0.64415,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
444,10966,0.23995,0.26924,0.86079,0.99088,0.98725,0.99428,0.98389,0.15359,0.19828,0.64426,0.0036858,0.0012286,0.0036858,0.0012286,0.0036858,0.0012286,0.0036858,0.0012286
445,10990.7,0.24315,0.27694,0.86408,0.99067,0.98713,0.99427,0.98367,0.15403,0.19878,0.64441,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
446,11016.1,0.23914,0.26829,0.86311,0.99056,0.9872,0.99425,0.98352,0.15452,0.19923,0.64456,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
447,11041.2,0.24027,0.2707,0.86296,0.99057,0.98765,0.99427,0.98366,0.15402,0.19853,0.64433,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
448,11066.2,0.23829,0.26696,0.86131,0.99057,0.98744,0.99425,0.98356,0.15448,0.19905,0.6445,0.0034482,0.0011494,0.0034482,0.0011494,0.0034482,0.0011494,0.0034482,0.0011494
449,11090.8,0.23677,0.26714,0.85944,0.9905,0.98743,0.99424,0.98344,0.15484,0.19925,0.64462,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
450,11117.1,0.23492,0.2659,0.85992,0.99035,0.9874,0.99422,0.98335,0.15504,0.19942,0.64472,0.0033294,0.0011098,0.0033294,0.0011098,0.0033294,0.0011098,0.0033294,0.0011098
451,11142.1,0.23678,0.26751,0.86058,0.99009,0.98765,0.9942,0.98311,0.15537,0.20005,0.64488,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
452,11167.1,0.23671,0.26864,0.86371,0.99023,0.98769,0.99421,0.98316,0.15545,0.19993,0.64489,0.0032106,0.0010702,0.0032106,0.0010702,0.0032106,0.0010702,0.0032106,0.0010702
453,11192.2,0.23441,0.26561,0.85955,0.9901,0.98756,0.9942,0.98298,0.15554,0.20006,0.64508,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
454,11217.7,0.23246,0.26141,0.85997,0.99014,0.98725,0.99418,0.9827,0.15589,0.2005,0.64531,0.0030918,0.0010306,0.0030918,0.0010306,0.0030918,0.0010306,0.0030918,0.0010306
455,11242.7,0.23143,0.26662,0.85808,0.99004,0.98711,0.99417,0.98262,0.1561,0.20064,0.64538,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
456,11268.3,0.23241,0.2636,0.86111,0.98999,0.98714,0.99416,0.98269,0.15582,0.20044,0.64542,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
457,11293.3,0.22499,0.25949,0.85456,0.98981,0.98702,0.99414,0.98252,0.15641,0.2015,0.64565,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
458,11318.5,0.23415,0.26317,0.8606,0.98927,0.9872,0.99412,0.9823,0.15708,0.2019,0.64599,0.0028542,0.0009514,0.0028542,0.0009514,0.0028542,0.0009514,0.0028542,0.0009514
459,11344,0.22724,0.26136,0.85521,0.98936,0.9872,0.99412,0.98228,0.15709,0.20179,0.64597,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
460,11369.4,0.23316,0.26375,0.86059,0.98931,0.98702,0.99409,0.98207,0.15798,0.20253,0.64635,0.0027354,0.0009118,0.0027354,0.0009118,0.0027354,0.0009118,0.0027354,0.0009118
461,11395.5,0.23007,0.26021,0.85837,0.98923,0.98698,0.9941,0.98202,0.15801,0.20225,0.6464,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
462,11420.5,0.22697,0.25721,0.85822,0.98913,0.9867,0.99407,0.98196,0.15848,0.20273,0.64669,0.0026166,0.0008722,0.0026166,0.0008722,0.0026166,0.0008722,0.0026166,0.0008722
463,11445.5,0.22459,0.25624,0.85768,0.9889,0.98707,0.99409,0.98195,0.15809,0.20209,0.64654,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
464,11471.1,0.22944,0.26012,0.85847,0.98937,0.98699,0.99413,0.98215,0.1574,0.20119,0.64621,0.0024978,0.0008326,0.0024978,0.0008326,0.0024978,0.0008326,0.0024978,0.0008326
465,11496.6,0.22853,0.25681,0.85859,0.98937,0.98711,0.99413,0.98224,0.1573,0.2008,0.64607,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
466,11521.3,0.22963,0.25767,0.8582,0.98947,0.98743,0.99414,0.9823,0.15714,0.20037,0.64597,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
467,11546.3,0.22502,0.25879,0.85715,0.98943,0.98807,0.99417,0.98273,0.15625,0.19911,0.64552,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
468,11571.9,0.22638,0.25584,0.85952,0.98905,0.98828,0.99417,0.98264,0.15658,0.19913,0.64554,0.0022602,0.0007534,0.0022602,0.0007534,0.0022602,0.0007534,0.0022602,0.0007534
469,11596.4,0.22519,0.2562,0.85642,0.98896,0.98801,0.99414,0.98226,0.15758,0.20005,0.64592,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
470,11622.4,0.22702,0.25855,0.85999,0.98836,0.9881,0.9941,0.98207,0.15878,0.20107,0.64635,0.0021414,0.0007138,0.0021414,0.0007138,0.0021414,0.0007138,0.0021414,0.0007138
471,11647.6,0.2235,0.25313,0.85508,0.98839,0.98747,0.99408,0.98193,0.15974,0.2019,0.64674,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
472,11672.7,0.22719,0.25716,0.85843,0.98887,0.98697,0.99408,0.98189,0.15982,0.20196,0.64675,0.0020226,0.0006742,0.0020226,0.0006742,0.0020226,0.0006742,0.0020226,0.0006742
473,11698.2,0.22361,0.25554,0.85635,0.98913,0.98725,0.99411,0.98204,0.15911,0.20095,0.6464,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544
474,11723.2,0.22152,0.25133,0.8555,0.98923,0.98714,0.99411,0.98206,0.15918,0.20069,0.64637,0.0019038,0.0006346,0.0019038,0.0006346,0.0019038,0.0006346,0.0019038,0.0006346
475,11748.6,0.22291,0.25016,0.85613,0.98945,0.98709,0.99414,0.9822,0.15848,0.19953,0.64602,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148
476,11773.8,0.22125,0.24902,0.85551,0.98914,0.98733,0.99413,0.98216,0.15848,0.19948,0.64597,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
477,11799.2,0.22383,0.25198,0.85645,0.98935,0.98804,0.9942,0.98279,0.1568,0.19753,0.64518,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752
478,11825,0.2222,0.25462,0.85726,0.98935,0.9885,0.99421,0.98293,0.15619,0.1968,0.64498,0.0016662,0.0005554,0.0016662,0.0005554,0.0016662,0.0005554,0.0016662,0.0005554
479,11849.9,0.21908,0.25,0.85669,0.98923,0.98895,0.99422,0.98288,0.15609,0.19677,0.64492,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356
480,11875.5,0.22548,0.25475,0.85894,0.98925,0.98928,0.99424,0.9833,0.15538,0.19583,0.64445,0.0015474,0.0005158,0.0015474,0.0005158,0.0015474,0.0005158,0.0015474,0.0005158
481,11900,0.22217,0.25508,0.85722,0.98988,0.98914,0.99428,0.98376,0.15416,0.19438,0.64385,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
482,11925.3,0.21653,0.25122,0.8533,0.99053,0.98909,0.99433,0.98424,0.15278,0.19285,0.64318,0.0014286,0.0004762,0.0014286,0.0004762,0.0014286,0.0004762,0.0014286,0.0004762
483,11950.4,0.22239,0.25506,0.85684,0.99083,0.989,0.99435,0.98452,0.15226,0.19203,0.64287,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564
484,11975.9,0.22104,0.2529,0.85687,0.99123,0.98938,0.9944,0.98494,0.15101,0.19055,0.64215,0.0013098,0.0004366,0.0013098,0.0004366,0.0013098,0.0004366,0.0013098,0.0004366
485,12001.1,0.21846,0.24733,0.85552,0.99129,0.98981,0.99443,0.98518,0.14992,0.18939,0.64164,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168
486,12026.6,0.21632,0.2478,0.85514,0.99105,0.98986,0.99444,0.98523,0.1496,0.18895,0.64158,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
487,12051.7,0.21834,0.24926,0.85493,0.99107,0.98977,0.99443,0.98522,0.14962,0.18919,0.64169,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772
488,12076.8,0.21652,0.2475,0.85293,0.99133,0.98898,0.99441,0.98506,0.15058,0.19015,0.64203,0.0010722,0.0003574,0.0010722,0.0003574,0.0010722,0.0003574,0.0010722,0.0003574
489,12101.8,0.21766,0.25095,0.85542,0.99143,0.98925,0.99441,0.98505,0.15047,0.18969,0.64191,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376
490,12128,0.21454,0.24544,0.85467,0.99161,0.98939,0.99444,0.98524,0.14978,0.18871,0.64146,0.0009534,0.0003178,0.0009534,0.0003178,0.0009534,0.0003178,0.0009534,0.0003178
491,12153.4,0.1556,0.16138,0.79728,0.99157,0.98961,0.99445,0.98528,0.15007,0.18835,0.64131,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
492,12178.5,0.12963,0.13797,0.78979,0.99165,0.98964,0.99447,0.98544,0.14983,0.18772,0.64101,0.0008346,0.0002782,0.0008346,0.0002782,0.0008346,0.0002782,0.0008346,0.0002782
493,12203.9,0.12386,0.13007,0.78463,0.99194,0.98977,0.9945,0.98558,0.14921,0.18659,0.64055,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584
494,12228.8,0.12382,0.13365,0.78364,0.9919,0.99031,0.99452,0.98565,0.14896,0.18601,0.64036,0.0007158,0.0002386,0.0007158,0.0002386,0.0007158,0.0002386,0.0007158,0.0002386
495,12253.8,0.12394,0.13105,0.78303,0.99217,0.99036,0.99455,0.98592,0.14836,0.18507,0.63998,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188
496,12278.5,0.12147,0.12821,0.78541,0.99227,0.99036,0.99456,0.98605,0.14818,0.18439,0.63985,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
497,12303.1,0.12257,0.12791,0.78368,0.99264,0.99058,0.99458,0.9864,0.14744,0.18322,0.63949,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792
498,12327.6,0.11711,0.12715,0.77916,0.9922,0.99117,0.9946,0.9865,0.14717,0.1825,0.63912,0.0004782,0.0001594,0.0004782,0.0001594,0.0004782,0.0001594,0.0004782,0.0001594
499,12352.6,0.11882,0.12668,0.7819,0.99235,0.99136,0.99462,0.98675,0.1465,0.18132,0.63876,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396
500,12378,0.11617,0.126,0.78096,0.99252,0.99153,0.99464,0.987,0.14594,0.18051,0.63837,0.0003594,0.0001198,0.0003594,0.0001198,0.0003594,0.0001198,0.0003594,0.0001198
