epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
284,5519.3,0.22678,0.26965,0.85424,0.99395,0.9927,0.99484,0.99035,0.10084,0.11815,0.57791,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,5538.09,0.22756,0.26885,0.85784,0.99402,0.9927,0.99485,0.99038,0.10064,0.11792,0.57778,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,5556.9,0.21808,0.26086,0.85208,0.99343,0.99363,0.99485,0.99041,0.10041,0.11772,0.57768,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,5575.79,0.22288,0.2595,0.85397,0.99331,0.99373,0.99485,0.9904,0.10024,0.11745,0.57756,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,5594.63,0.22064,0.25941,0.8517,0.99308,0.9939,0.99485,0.99042,0.10002,0.11723,0.57744,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,5613.35,0.22639,0.26814,0.85454,0.99335,0.9939,0.99486,0.99042,0.09992,0.11707,0.57734,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,5632.26,0.21706,0.25927,0.85313,0.9937,0.99364,0.99486,0.99047,0.09966,0.11687,0.57718,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,5651.49,0.15457,0.16309,0.79032,0.99371,0.9935,0.99486,0.99067,0.09933,0.11672,0.57708,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,5670.16,0.14119,0.14745,0.78378,0.9946,0.99274,0.99486,0.99066,0.09894,0.11659,0.577,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,5688.86,0.13556,0.14114,0.78415,0.99451,0.99261,0.99486,0.99069,0.0987,0.1163,0.57691,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,5707.53,0.13364,0.14025,0.78056,0.99443,0.99261,0.99486,0.99071,0.0983,0.11601,0.57683,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,5726.23,0.13335,0.13857,0.78239,0.99443,0.99269,0.99486,0.99072,0.09793,0.11575,0.57674,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,5744.94,0.13117,0.13385,0.77952,0.99471,0.99256,0.99486,0.99075,0.09771,0.11557,0.57667,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,5763.63,0.12664,0.13236,0.77793,0.99476,0.99264,0.99486,0.99075,0.09735,0.11528,0.57661,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,5782.18,0.12907,0.13381,0.77945,0.99468,0.99262,0.99486,0.99075,0.09716,0.11504,0.57655,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,5800.89,0.12606,0.12932,0.77953,0.99459,0.99257,0.99486,0.99075,0.09688,0.11494,0.57641,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,5819.6,0.12587,0.13068,0.7776,0.9947,0.99254,0.99487,0.99073,0.0967,0.11471,0.57635,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
